[2025-10-06 11:27:26,004 INFO test.py line 42 718950] => Loading config ...
[2025-10-06 11:27:26,004 INFO test.py line 49 718950] => Building model ...
[2025-10-06 11:27:26,167 INFO test.py line 64 718950] Num params: 44262570
[2025-10-06 11:27:26,269 INFO test.py line 84 718950] Loading weight at: /home/oem/Pycharm_Pytorch_Projects/PointTransformer/Pointcept-main/tools/exp/default/model/model_best(scannetv2_0.782).pth
[2025-10-06 11:27:26,547 INFO test.py line 98 718950] => Loaded weight '/home/oem/Pycharm_Pytorch_Projects/PointTransformer/Pointcept-main/tools/exp/default/model/model_best(scannetv2_0.782).pth' (epoch 1937)
[2025-10-06 11:27:26,548 INFO test.py line 54 718950] => Building test dataset & dataloader ...
[2025-10-06 11:27:26,549 INFO defaults.py line 69 718950] Totally 312 x 1 samples in val set.
[2025-10-06 11:27:26,549 INFO test.py line 378 718950] >>>>>>>>>>>>>>>> Start Evaluation >>>>>>>>>>>>>>>>
[2025-10-06 12:13:21,439 INFO test.py line 493 718950] Test: 143/312-scene0458_00, Batch: 93/104
[2025-10-06 12:13:21,494 INFO test.py line 493 718950] Test: 143/312-scene0458_00, Batch: 94/104
[2025-10-06 12:13:21,649 INFO test.py line 493 718950] Test: 143/312-scene0458_00, Batch: 95/104
[2025-10-06 12:13:21,700 INFO test.py line 493 718950] Test: 143/312-scene0458_00, Batch: 96/104
[2025-10-06 12:13:21,850 INFO test.py line 493 718950] Test: 143/312-scene0458_00, Batch: 97/104
[2025-10-06 12:13:21,901 INFO test.py line 493 718950] Test: 143/312-scene0458_00, Batch: 98/104
[2025-10-06 12:13:22,056 INFO test.py line 493 718950] Test: 143/312-scene0458_00, Batch: 99/104
[2025-10-06 12:13:22,107 INFO test.py line 493 718950] Test: 143/312-scene0458_00, Batch: 100/104
[2025-10-06 12:13:22,257 INFO test.py line 493 718950] Test: 143/312-scene0458_00, Batch: 101/104
[2025-10-06 12:13:22,308 INFO test.py line 493 718950] Test: 143/312-scene0458_00, Batch: 102/104
[2025-10-06 12:13:22,463 INFO test.py line 493 718950] Test: 143/312-scene0458_00, Batch: 103/104
[2025-10-06 12:13:22,466 INFO test.py line 551 718950] Test: scene0458_00 [143/312]-65264 Batch 10.474 (19.262) Accuracy 0.9673 (0.8789) mIoU 0.7611 (0.8124)
[2025-10-06 12:13:22,609 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 0/130
[2025-10-06 12:13:22,736 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 1/130
[2025-10-06 12:13:22,926 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 2/130
[2025-10-06 12:13:23,090 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 3/130
[2025-10-06 12:13:23,185 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 4/130
[2025-10-06 12:13:23,296 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 5/130
[2025-10-06 12:13:23,453 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 6/130
[2025-10-06 12:13:23,613 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 7/130
[2025-10-06 12:13:23,751 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 8/130
[2025-10-06 12:13:23,861 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 9/130
[2025-10-06 12:13:24,005 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 10/130
[2025-10-06 12:13:24,113 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 11/130
[2025-10-06 12:13:24,269 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 12/130
[2025-10-06 12:13:24,375 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 13/130
[2025-10-06 12:13:24,517 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 14/130
[2025-10-06 12:13:24,625 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 15/130
[2025-10-06 12:13:24,783 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 16/130
[2025-10-06 12:13:24,885 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 17/130
[2025-10-06 12:13:25,026 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 18/130
[2025-10-06 12:13:25,137 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 19/130
[2025-10-06 12:13:25,327 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 20/130
[2025-10-06 12:13:25,428 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 21/130
[2025-10-06 12:13:25,566 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 22/130
[2025-10-06 12:13:25,685 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 23/130
[2025-10-06 12:13:25,877 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 24/130
[2025-10-06 12:13:25,974 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 25/130
[2025-10-06 12:13:26,124 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 26/130
[2025-10-06 12:13:26,236 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 27/130
[2025-10-06 12:13:26,433 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 28/130
[2025-10-06 12:13:26,548 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 29/130
[2025-10-06 12:13:26,718 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 30/130
[2025-10-06 12:13:26,832 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 31/130
[2025-10-06 12:13:27,065 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 32/130
[2025-10-06 12:13:27,250 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 33/130
[2025-10-06 12:13:27,467 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 34/130
[2025-10-06 12:13:27,578 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 35/130
[2025-10-06 12:13:27,734 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 36/130
[2025-10-06 12:13:27,851 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 37/130
[2025-10-06 12:13:28,064 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 38/130
[2025-10-06 12:13:28,169 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 39/130
[2025-10-06 12:13:28,307 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 40/130
[2025-10-06 12:13:28,443 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 41/130
[2025-10-06 12:13:28,627 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 42/130
[2025-10-06 12:13:28,767 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 43/130
[2025-10-06 12:13:28,864 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 44/130
[2025-10-06 12:13:28,975 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 45/130
[2025-10-06 12:13:29,119 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 46/130
[2025-10-06 12:13:29,283 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 47/130
[2025-10-06 12:13:29,415 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 48/130
[2025-10-06 12:13:29,518 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 49/130
[2025-10-06 12:13:29,622 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 50/130
[2025-10-06 12:13:29,768 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 51/130
[2025-10-06 12:13:29,947 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 52/130
[2025-10-06 12:13:30,052 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 53/130
[2025-10-06 12:13:30,166 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 54/130
[2025-10-06 12:13:30,298 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 55/130
[2025-10-06 12:13:30,410 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 56/130
[2025-10-06 12:13:30,542 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 57/130
[2025-10-06 12:13:30,658 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 58/130
[2025-10-06 12:13:30,792 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 59/130
[2025-10-06 12:13:30,897 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 60/130
[2025-10-06 12:13:31,003 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 61/130
[2025-10-06 12:13:31,147 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 62/130
[2025-10-06 12:13:31,325 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 63/130
[2025-10-06 12:13:31,430 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 64/130
[2025-10-06 12:13:31,535 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 65/130
[2025-10-06 12:13:31,640 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 66/130
[2025-10-06 12:13:31,783 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 67/130
[2025-10-06 12:13:31,957 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 68/130
[2025-10-06 12:13:32,060 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 69/130
[2025-10-06 12:13:32,177 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 70/130
[2025-10-06 12:13:32,310 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 71/130
[2025-10-06 12:13:32,422 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 72/130
[2025-10-06 12:13:32,555 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 73/130
[2025-10-06 12:13:32,671 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 74/130
[2025-10-06 12:13:32,805 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 75/130
[2025-10-06 12:13:32,910 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 76/130
[2025-10-06 12:13:33,015 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 77/130
[2025-10-06 12:13:33,155 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 78/130
[2025-10-06 12:13:33,315 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 79/130
[2025-10-06 12:13:33,412 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 80/130
[2025-10-06 12:13:33,566 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 81/130
[2025-10-06 12:13:33,670 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 82/130
[2025-10-06 12:13:33,807 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 83/130
[2025-10-06 12:13:33,981 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 84/130
[2025-10-06 12:13:34,117 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 85/130
[2025-10-06 12:13:34,232 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 86/130
[2025-10-06 12:13:34,430 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 87/130
[2025-10-06 12:13:34,531 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 88/130
[2025-10-06 12:13:34,659 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 89/130
[2025-10-06 12:13:34,809 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 90/130
[2025-10-06 12:13:34,968 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 91/130
[2025-10-06 12:13:35,115 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 92/130
[2025-10-06 12:13:35,227 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 93/130
[2025-10-06 12:13:35,429 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 94/130
[2025-10-06 12:13:35,536 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 95/130
[2025-10-06 12:13:35,744 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 96/130
[2025-10-06 12:13:35,846 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 97/130
[2025-10-06 12:13:36,051 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 98/130
[2025-10-06 12:13:36,160 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 99/130
[2025-10-06 12:13:36,382 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 100/130
[2025-10-06 12:13:36,489 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 101/130
[2025-10-06 12:13:36,646 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 102/130
[2025-10-06 12:13:36,765 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 103/130
[2025-10-06 12:13:36,945 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 104/130
[2025-10-06 12:13:37,113 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 105/130
[2025-10-06 12:13:37,222 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 106/130
[2025-10-06 12:13:37,430 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 107/130
[2025-10-06 12:13:37,538 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 108/130
[2025-10-06 12:13:37,691 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 109/130
[2025-10-06 12:13:37,807 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 110/130
[2025-10-06 12:13:38,014 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 111/130
[2025-10-06 12:13:38,124 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 112/130
[2025-10-06 12:13:38,249 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 113/130
[2025-10-06 12:13:38,399 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 114/130
[2025-10-06 12:13:38,569 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 115/130
[2025-10-06 12:13:38,770 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 116/130
[2025-10-06 12:13:38,869 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 117/130
[2025-10-06 12:13:39,013 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 118/130
[2025-10-06 12:13:39,134 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 119/130
[2025-10-06 12:13:39,324 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 120/130
[2025-10-06 12:13:39,478 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 121/130
[2025-10-06 12:13:39,572 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 122/130
[2025-10-06 12:13:39,681 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 123/130
[2025-10-06 12:13:39,826 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 124/130
[2025-10-06 12:13:40,005 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 125/130
[2025-10-06 12:13:40,164 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 126/130
[2025-10-06 12:13:40,256 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 127/130
[2025-10-06 12:13:40,363 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 128/130
[2025-10-06 12:13:40,522 INFO test.py line 493 718950] Test: 144/312-scene0595_00, Batch: 129/130
[2025-10-06 12:13:40,525 INFO test.py line 551 718950] Test: scene0595_00 [144/312]-142330 Batch 18.059 (19.254) Accuracy 0.9392 (0.8791) mIoU 0.6859 (0.8126)
[2025-10-06 12:13:40,662 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 0/125
[2025-10-06 12:13:40,743 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 1/125
[2025-10-06 12:13:40,912 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 2/125
[2025-10-06 12:13:41,032 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 3/125
[2025-10-06 12:13:41,136 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 4/125
[2025-10-06 12:13:41,219 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 5/125
[2025-10-06 12:13:41,398 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 6/125
[2025-10-06 12:13:41,493 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 7/125
[2025-10-06 12:13:41,571 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 8/125
[2025-10-06 12:13:41,661 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 9/125
[2025-10-06 12:13:41,835 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 10/125
[2025-10-06 12:13:41,994 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 11/125
[2025-10-06 12:13:42,225 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 12/125
[2025-10-06 12:13:42,409 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 13/125
[2025-10-06 12:13:42,501 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 14/125
[2025-10-06 12:13:42,647 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 15/125
[2025-10-06 12:13:42,736 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 16/125
[2025-10-06 12:13:42,906 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 17/125
[2025-10-06 12:13:43,030 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 18/125
[2025-10-06 12:13:43,136 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 19/125
[2025-10-06 12:13:43,228 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 20/125
[2025-10-06 12:13:43,379 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 21/125
[2025-10-06 12:13:43,537 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 22/125
[2025-10-06 12:13:43,614 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 23/125
[2025-10-06 12:13:43,779 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 24/125
[2025-10-06 12:13:43,873 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 25/125
[2025-10-06 12:13:43,999 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 26/125
[2025-10-06 12:13:44,115 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 27/125
[2025-10-06 12:13:44,225 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 28/125
[2025-10-06 12:13:44,306 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 29/125
[2025-10-06 12:13:44,455 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 30/125
[2025-10-06 12:13:44,620 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 31/125
[2025-10-06 12:13:44,697 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 32/125
[2025-10-06 12:13:44,771 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 33/125
[2025-10-06 12:13:44,962 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 34/125
[2025-10-06 12:13:45,107 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 35/125
[2025-10-06 12:13:45,178 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 36/125
[2025-10-06 12:13:45,249 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 37/125
[2025-10-06 12:13:45,335 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 38/125
[2025-10-06 12:13:45,483 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 39/125
[2025-10-06 12:13:45,630 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 40/125
[2025-10-06 12:13:45,701 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 41/125
[2025-10-06 12:13:45,881 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 42/125
[2025-10-06 12:13:45,963 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 43/125
[2025-10-06 12:13:46,076 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 44/125
[2025-10-06 12:13:46,150 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 45/125
[2025-10-06 12:13:46,318 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 46/125
[2025-10-06 12:13:46,417 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 47/125
[2025-10-06 12:13:46,539 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 48/125
[2025-10-06 12:13:46,624 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 49/125
[2025-10-06 12:13:46,759 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 50/125
[2025-10-06 12:13:46,871 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 51/125
[2025-10-06 12:13:46,986 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 52/125
[2025-10-06 12:13:47,066 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 53/125
[2025-10-06 12:13:47,218 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 54/125
[2025-10-06 12:13:47,295 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 55/125
[2025-10-06 12:13:47,450 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 56/125
[2025-10-06 12:13:47,529 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 57/125
[2025-10-06 12:13:47,677 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 58/125
[2025-10-06 12:13:47,750 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 59/125
[2025-10-06 12:13:47,908 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 60/125
[2025-10-06 12:13:47,990 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 61/125
[2025-10-06 12:13:48,126 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 62/125
[2025-10-06 12:13:48,231 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 63/125
[2025-10-06 12:13:48,347 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 64/125
[2025-10-06 12:13:48,429 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 65/125
[2025-10-06 12:13:48,575 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 66/125
[2025-10-06 12:13:48,724 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 67/125
[2025-10-06 12:13:48,806 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 68/125
[2025-10-06 12:13:48,878 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 69/125
[2025-10-06 12:13:49,062 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 70/125
[2025-10-06 12:13:49,155 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 71/125
[2025-10-06 12:13:49,247 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 72/125
[2025-10-06 12:13:49,318 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 73/125
[2025-10-06 12:13:49,501 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 74/125
[2025-10-06 12:13:49,658 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 75/125
[2025-10-06 12:13:49,736 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 76/125
[2025-10-06 12:13:49,889 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 77/125
[2025-10-06 12:13:49,980 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 78/125
[2025-10-06 12:13:50,117 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 79/125
[2025-10-06 12:13:50,279 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 80/125
[2025-10-06 12:13:50,364 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 81/125
[2025-10-06 12:13:50,445 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 82/125
[2025-10-06 12:13:50,624 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 83/125
[2025-10-06 12:13:50,772 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 84/125
[2025-10-06 12:13:50,850 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 85/125
[2025-10-06 12:13:51,016 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 86/125
[2025-10-06 12:13:51,112 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 87/125
[2025-10-06 12:13:51,224 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 88/125
[2025-10-06 12:13:51,315 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 89/125
[2025-10-06 12:13:51,465 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 90/125
[2025-10-06 12:13:51,633 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 91/125
[2025-10-06 12:13:51,726 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 92/125
[2025-10-06 12:13:51,836 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 93/125
[2025-10-06 12:13:51,927 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 94/125
[2025-10-06 12:13:52,071 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 95/125
[2025-10-06 12:13:52,244 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 96/125
[2025-10-06 12:13:52,331 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 97/125
[2025-10-06 12:13:52,461 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 98/125
[2025-10-06 12:13:52,539 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 99/125
[2025-10-06 12:13:52,709 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 100/125
[2025-10-06 12:13:52,828 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 101/125
[2025-10-06 12:13:52,930 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 102/125
[2025-10-06 12:13:53,017 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 103/125
[2025-10-06 12:13:53,176 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 104/125
[2025-10-06 12:13:53,270 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 105/125
[2025-10-06 12:13:53,405 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 106/125
[2025-10-06 12:13:53,572 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 107/125
[2025-10-06 12:13:53,652 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 108/125
[2025-10-06 12:13:53,729 INFO test.py line 493 718950] Test: 145/312-scene0256_01, Batch: 109/125
